,BKO_id,BKO_key,Work_id,Work,Book_id,TextUnit_ref
166,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
167,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
168,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
169,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
170,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
171,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
172,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
173,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
174,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
175,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
176,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
177,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
178,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
179,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
180,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
181,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
182,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
183,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
184,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
185,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
186,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
187,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
188,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
189,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
190,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
191,48,Hermog. 1 iuris epit.,46,Hermog. iuris epit.,194,Hermog. 1 iuris epit.
192,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
193,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
194,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
195,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
196,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
197,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
198,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
199,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
200,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
201,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
202,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
203,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
204,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
205,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
206,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
207,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
208,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
209,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
210,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
211,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
212,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
213,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
214,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
215,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
216,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
217,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
218,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
219,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
220,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
221,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
222,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
223,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
224,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
225,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
226,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
227,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
228,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
229,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
230,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
231,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
232,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
233,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
234,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
235,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
236,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
237,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
238,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
239,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
240,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
241,49,Hermog. 2 iuris epit.,46,Hermog. iuris epit.,195,Hermog. 2 iuris epit.
242,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
243,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
244,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
245,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
246,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
247,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
248,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
249,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
250,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
251,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
252,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
253,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
254,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
255,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
256,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
257,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
258,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
259,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
260,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
261,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
262,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
263,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
264,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
265,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
266,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
267,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
268,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
269,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
270,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,200,Hermog. 6 iuris epit.
271,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
272,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
