id,title,3.5,3.0,2.5,2.0,1.75,1.5,1.375,3.5_top10_terms_scores,3.5_top10_terms_only,3.0_top10_terms_scores,3.0_top10_terms_only,2.5_top10_terms_scores,2.5_top10_terms_only,2.0_top10_terms_scores,2.0_top10_terms_only,1.75_top10_terms_scores,1.75_top10_terms_only,1.5_top10_terms_scores,1.5_top10_terms_only,1.375_top10_terms_scores,1.375_top10_terms_only
232,de collatione bonorum,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
230,de bonorum possessione contra tabulas,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
247,si tabulae testamenti nullae extabunt,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
231,de legatis praestandis contra tabulas bonorum possessione petita,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
238,si a parente quis manumissus sit,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
234,de coniungendis cum emancipato liberis eius,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
233,de dotis collatione,1,1,1,1,1,1,1,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'bonus': 0.4118655772058846, 'possessio': 0.35080411081780294, 'filius': 0.33265874306303667, 'emancipo': 0.3120046449118565, 'pater': 0.23347091606907164, 'tabula': 0.22840531421777052, 'nepos': 0.19184123361828598, 'contra': 0.19036810109225483, 'confero': 0.17350642466195568, 'heres': 0.16043600972554808}","['bonus', 'possessio', 'filius', 'emancipo', 'pater', 'tabula', 'nepos', 'contra', 'confero', 'heres']","{'bonus': 0.3823170499653674, 'possessio': 0.34976857220529517, 'emancipo': 0.34145220131705584, 'filius': 0.3060432446060474, 'tabula': 0.22725664766989162, 'nepos': 0.2237838024842216, 'pater': 0.22161752195610326, 'confero': 0.1886379590968924, 'contra': 0.18644013751862656, 'nepos1': 0.1545250934994448}","['bonus', 'possessio', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']","{'possessio': 0.3719554036342628, 'bonus': 0.35320074864371237, 'emancipo': 0.3519014037011758, 'filius': 0.2958946846480234, 'tabula': 0.23997645144954766, 'nepos': 0.22913818317029794, 'pater': 0.222441996808809, 'confero': 0.19915202353644354, 'contra': 0.17583321092042647, 'nepos1': 0.15050043464043433}","['possessio', 'bonus', 'emancipo', 'filius', 'tabula', 'nepos', 'pater', 'confero', 'contra', 'nepos1']"
249,unde cognati,1,1,1,1,2,2,2,"{'heres': 0.5226991123348783, 'legatus': 0.25858520607198426, 'hereditas': 0.2543202087818538, 'filius': 0.21909449042262807, 'testamentum': 0.19682172679639118, 'bonus': 0.16712470862807535, 'pars': 0.16191193416236033, 'scribo': 0.15006471946755348, 'condicio': 0.14990675660495603, 'pater': 0.14690546221560496}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'heres': 0.5210569899254882, 'legatus': 0.2577728294070789, 'hereditas': 0.2535212311211955, 'filius': 0.21840617861186223, 'testamentum': 0.19620338756336, 'bonus': 0.16659966616535704, 'pars': 0.16140326826038845, 'scribo': 0.14959327302182343, 'condicio': 0.14943580641864257, 'pater': 0.1464439409582061}","['heres', 'legatus', 'hereditas', 'filius', 'testamentum', 'bonus', 'pars', 'scribo', 'condicio', 'pater']","{'bonus': 0.4750407538127684, 'possessio': 0.46931737123671097, 'filius': 0.2961850483109731, 'pater': 0.21319600095814004, 'heres': 0.2038955042720467, 'emancipo': 0.1609701349516158, 'peto': 0.15596217519756553, 'hereditas': 0.15166963826552243, 'tabula': 0.1495233697995009, 'contra': 0.1309223764273142}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'peto', 'hereditas', 'tabula', 'contra']","{'bonus': 0.46676973705093683, 'possessio': 0.46114600527923877, 'filius': 0.3076628248608327, 'pater': 0.20948400849575177, 'heres': 0.20034544436674245, 'emancipo': 0.17679689919804037, 'tabula': 0.15531770627032376, 'peto': 0.15324669077877143, 'hereditas': 0.1490288919499979, 'contra': 0.12864286427759253}","['bonus', 'possessio', 'filius', 'pater', 'heres', 'emancipo', 'tabula', 'peto', 'hereditas', 'contra']","{'possessio': 0.48861699718036805, 'bonus': 0.4307367468256688, 'filius': 0.21923745780689716, 'heres': 0.20325390240836247, 'mater': 0.19682724237005475, 'peto': 0.18771311746865052, 'hereditas': 0.18609755760121205, 'pater': 0.15137786401889636, 'admitto': 0.12776847238292172, 'tempus': 0.1171065530432287}","['possessio', 'bonus', 'filius', 'heres', 'mater', 'peto', 'hereditas', 'pater', 'admitto', 'tempus']","{'mater': 0.43745644695400887, 'hereditas': 0.2967105400156927, 'filius': 0.23483284596966125, 'consanguineus': 0.23448415159667282, 'legitimus': 0.20719130641825184, 'pater': 0.20393378728944264, 'bonus': 0.19914852558068538, 'possessio': 0.19503287023632596, 'heres': 0.16693396847483374, 'peto': 0.16685491687318035}","['mater', 'hereditas', 'filius', 'consanguineus', 'legitimus', 'pater', 'bonus', 'possessio', 'heres', 'peto']","{'mater': 0.4564620125828686, 'hereditas': 0.2907489659743795, 'consanguineus': 0.23480287879915218, 'filius': 0.22525084023814435, 'legitimus': 0.20705348947849145, 'possessio': 0.2057648142684652, 'pater': 0.20307435727069803, 'bonus': 0.18252747944554454, 'peto': 0.16205253843289494, 'cognatus': 0.15659516204219867}","['mater', 'hereditas', 'consanguineus', 'filius', 'legitimus', 'possessio', 'pater', 'bonus', 'peto', 'cognatus']"
